LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 2d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.5
Lattice spacing in x,y,z = 1.3867225 1.3867225 1.3867225
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  4 by 4 by 4 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  create_atoms CPU = 0.001 seconds
mass 1 1.0

velocity all create ${initial_temperature} 43345
velocity all create 3 43345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.063 | 3.063 | 3.063 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     18000   2.9792714      6.2190267      0              10.685752      117.69662    
     18500   3.0689434      6.065555       0              10.666722      116.15999    
     19000   3.0548997      6.1238994      0              10.704011      117.04592    
     19500   3.0919435      6.0622142      0              10.697865      116.23428    
     20000   3.1021815      6.039914       0              10.690914      116.42406    
     20500   3.0700318      6.073401       0              10.6762        116.59656    
     21000   3.1821433      5.9824685      0              10.753353      115.72142    
     21500   3.1393073      5.9225098      0              10.629172      115.20557    
     22000   3.0196922      6.2066941      0              10.734021      117.44657    
     22500   3.0220181      6.1198251      0              10.650639      117.0251     
     23000   3.0677288      6.0658285      0              10.665175      116.02521    
     23500   3.0219077      6.155314       0              10.685962      117.05399    
     24000   3.1067026      6.1676151      0              10.825394      117.32129    
     24500   3.0745759      6.0561895      0              10.665801      116.77585    
     25000   3.1249621      5.9263636      0              10.611518      114.74447    
     25500   3.0140629      6.2034074      0              10.722294      117.55044    
     26000   3.0998299      6.0654379      0              10.712912      116.40946    
     26500   3.0455367      6.0110885      0              10.577163      115.83303    
     27000   3.1211689      5.9914827      0              10.67095       115.75751    
     27500   3.0887469      6.1388649      0              10.769723      116.78152    
     28000   3.0224252      6.1991042      0              10.730528      117.82609    
     28500   3.1102391      6.0818655      0              10.744946      116.64189    
     29000   2.9878559      6.1233791      0              10.602975      116.89563    
     29500   3.0485542      6.1495918      0              10.72019       117.18916    
     30000   3.1152359      6.0955881      0              10.76616       116.83806    
     30500   3.0926717      6.0486954      0              10.685438      115.88329    
     31000   3.0175036      6.094172       0              10.618217      116.465      
     31500   3.1251473      6.0166294      0              10.702062      115.65509    
     32000   3.108454       6.0504077      0              10.710812      115.96392    
     32500   3.1513498      6.0703067      0              10.795023      116.40182    
     33000   3.0410946      6.0994223      0              10.658837      116.59594    
     33500   3.0382148      6.0808485      0              10.635945      116.63532    
     34000   3.1349199      6.0712244      0              10.771308      116.55281    
     34500   3.1070969      6.0956438      0              10.754013      116.5536     
     35000   3.018184       6.059854       0              10.584919      116.2892     
     35500   3.1036028      5.999895       0              10.653026      115.68006    
     36000   3.1254917      6.1764178      0              10.862366      117.83826    
     36500   3.0710834      6.1155398      0              10.719916      116.7024     
     37000   3.0285504      6.1362649      0              10.676872      117.19909    
     37500   3.0795027      6.0699243      0              10.686923      115.97614    
     38000   3.117194       6.0398551      0              10.713363      116.14613    
     38500   3.0868502      6.042567       0              10.670581      115.61747    
     39000   3.1094488      6.075168       0              10.737064      116.5661     
     39500   3.129324       6.0318125      0              10.723507      115.99718    
     40000   3.0109791      6.0337463      0              10.54801       115.97239    
     40500   3.1127288      6.0803919      0              10.747205      116.53237    
     41000   3.1208193      5.9875244      0              10.666468      115.63342    
     41500   3.0942949      5.9973555      0              10.636532      115.68562    
     42000   3.0709257      6.1680775      0              10.772217      117.32898    
     42500   3.1129288      6.0559928      0              10.723106      116.39214    
     43000   3.1540495      5.8833577      0              10.612122      114.24694    
     43500   3.0602465      6.0925254      0              10.680654      116.7865     
     44000   3.0639709      6.0759978      0              10.66971       116.37715    
     44500   3.1143961      6.0648801      0              10.734193      116.49403    
     45000   3.1179145      6.0320219      0              10.70661       116.09021    
     45500   3.1349781      6.027397       0              10.727568      116.14697    
     46000   3.1374579      5.9892202      0              10.693109      115.24513    
     46500   3.0642825      6.0380176      0              10.632197      116.17273    
     47000   3.0313435      6.1113623      0              10.656157      116.91461    
     47500   3.1170049      6.0540748      0              10.727299      116.16078    
     48000   3.0863159      6.1543828      0              10.781596      117.13698    
     48500   3.0862577      6.1327469      0              10.759873      116.97037    
     49000   3.1243873      6.0908185      0              10.775111      116.51367    
     49500   3.0204249      6.1108939      0              10.639319      117.04234    
     50000   3.0746628      6.150979       0              10.760721      117.20404    
Loop time of 3.01802 on 64 procs for 50000 steps with 2048 atoms

Performance: 14313997.309 tau/day, 16567.127 timesteps/s, 33.929 Matom-step/s
99.6% CPU use with 64 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.12773    | 0.13574    | 0.14603    |   1.2 |  4.50
Neigh   | 0.20044    | 0.27565    | 0.34879    |   8.0 |  9.13
Comm    | 1.5574     | 1.7357     | 1.9145     |   6.9 | 57.51
Output  | 0.0039085  | 0.0040918  | 0.0056474  |   0.4 |  0.14
Modify  | 0.23873    | 0.5114     | 0.7493     |  16.1 | 16.94
Other   |            | 0.3555     |            |       | 11.78

Nlocal:             32 ave          39 max          26 min
Histogram: 3 5 7 16 7 4 13 4 3 2
Nghost:            142 ave         149 max         135 min
Histogram: 4 4 4 2 11 20 6 8 3 2
Neighs:        197.109 ave         246 max         160 min
Histogram: 2 10 7 12 8 5 14 3 2 1

Total # of neighbors = 12615
Ave neighs/atom = 6.159668
Neighbor list builds = 20757
Dangerous builds = 3

unfix 1
dump           1 all atom ${run_steps} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.5_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.5_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.5_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.5_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.105 | 3.105 | 3.105 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   3.0746628      6.150979       0              10.760721      117.20404    
     50500   3.12133        6.1360233      0              10.815732      117.07818    
     51000   3.0935144      6.0654777      0              10.703483      116.10842    
     51500   2.9803418      6.0091733      0              10.477503      115.59229    
     52000   3.0076825      5.9699146      0              10.479235      115.07842    
     52500   2.9857247      6.0620146      0              10.538415      116.12419    
     53000   2.994463       5.9084081      0              10.397909      114.52057    
     53500   2.9904988      5.7602114      0              10.243769      112.86006    
     54000   2.9724602      5.8698128      0              10.326326      114.25893    
     54500   2.9359367      5.8425182      0              10.244273      113.695      
     55000   2.8717176      5.8393887      0              10.144862      113.6361     
     55500   2.9128289      5.7894559      0              10.156566      113.05248    
     56000   2.8884105      5.8153996      0              10.1459        113.24046    
     56500   2.8951377      5.6235974      0              9.9641835      111.31777    
     57000   2.8552577      5.7326173      0              10.013413      112.70164    
     57500   2.907027       5.599374       0              9.9577854      110.64089    
     58000   2.752115       5.7285031      0              9.8546599      112.30038    
     58500   2.8703003      5.4855791      0              9.7889272      109.44738    
     59000   2.7252164      5.7014567      0              9.7872853      111.57712    
     59500   2.75851        5.5979408      0              9.7336854      110.21657    
     60000   2.7370884      5.5924802      0              9.696108       110.8014     
     60500   2.7344652      5.5937465      0              9.6934415      110.33925    
     61000   2.7466543      5.5012998      0              9.6192695      109.41879    
     61500   2.7064882      5.4779957      0              9.5357457      109.28226    
     62000   2.6232927      5.529013       0              9.4620307      109.4425     
     62500   2.7257082      5.3900648      0              9.4766307      108.30173    
     63000   2.650396       5.4004474      0              9.3741003      108.16227    
     63500   2.6204265      5.4467754      0              9.3754959      108.77554    
     64000   2.5943192      5.4017982      0              9.2913768      108.22192    
     64500   2.6275994      5.3001139      0              9.2395885      107.16888    
     65000   2.5843113      5.3385072      0              9.2130813      107.58034    
     65500   2.5642515      5.3163072      0              9.1608063      107.34949    
     66000   2.6059546      5.2224015      0              9.1294248      105.97428    
     66500   2.5083865      5.3123491      0              9.0730917      107.44114    
     67000   2.5428806      5.2078011      0              9.0202595      106.16418    
     67500   2.5512505      5.1470161      0              8.9720233      105.27761    
     68000   2.5292128      5.1155946      0              8.9075614      104.8503     
     68500   2.5049786      5.0777765      0              8.8334096      104.44883    
     69000   2.5046843      5.1005273      0              8.8557193      104.93678    
     69500   2.4279026      5.1454698      0              8.7855455      105.1054     
     70000   2.4783116      4.9960267      0              8.711679       103.28284    
     70500   2.4271295      5.0757785      0              8.7146951      104.321      
     71000   2.4488583      4.94453        0              8.6160239      102.48004    
     71500   2.3557666      5.0308011      0              8.5627256      104.03258    
     72000   2.3404535      5.0703632      0              8.5793292      104.16693    
     72500   2.3218686      5.0364124      0              8.5175147      103.57412    
     73000   2.3595962      4.9226063      0              8.4602723      102.16815    
     73500   2.3421942      4.8848694      0              8.3964452      102.11229    
     74000   2.2929184      4.9167743      0              8.3544725      102.43199    
     74500   2.3351058      4.8241524      0              8.3251008      100.98059    
     75000   2.2391706      4.912948       0              8.2700638      102.312      
     75500   2.2842726      4.7497925      0              8.1745284      100.07332    
     76000   2.2497806      4.7732792      0              8.1463023      100.49785    
     76500   2.2700418      4.7387334      0              8.1421334      100.05023    
     77000   2.2418097      4.6830361      0              8.0441086      99.422429    
     77500   2.205885       4.720168       0              8.0273798      99.60144     
     78000   2.2026688      4.6761576      0              7.9785476      99.237617    
     78500   2.215285       4.615104       0              7.9364089      98.817301    
     79000   2.1683133      4.6296405      0              7.8805223      98.70453     
     79500   2.0908376      4.7189404      0              7.8536654      99.570873    
     80000   2.164733       4.5768975      0              7.8224115      98.092093    
     80500   2.1330764      4.5681876      0              7.7662398      98.051496    
     81000   2.1010264      4.5202314      0              7.6702321      97.490057    
     81500   2.0538909      4.5680861      0              7.6474181      97.72258     
     82000   2.105304       4.4206999      0              7.577114       96.050624    
     82500   2.0315089      4.5087958      0              7.5545713      97.066444    
     83000   2.0512162      4.437557       0              7.5128789      96.389883    
     83500   2.0301006      4.4218082      0              7.4654722      96.406905    
     84000   2.0562145      4.3518415      0              7.4346572      95.493065    
     84500   1.9902962      4.3964633      0              7.3804498      95.974798    
     85000   2.0394483      4.2945745      0              7.3522532      94.662254    
     85500   1.9774079      4.3763118      0              7.3409753      95.400546    
     86000   1.9729439      4.199606       0              7.1575768      93.459307    
     86500   1.9908372      4.3474541      0              7.3322518      95.113252    
     87000   1.9238162      4.2143865      0              7.0987018      93.415076    
     87500   1.9229593      4.267401       0              7.1504314      94.241797    
     88000   1.9074244      4.1968938      0              7.0566334      93.422659    
     88500   1.9158296      4.1824512      0              7.0547924      93.290404    
     89000   1.8389182      4.2027873      0              6.9598177      93.272233    
     89500   1.8608983      4.1531986      0              6.9431832      92.738419    
     90000   1.8438897      4.0438664      0              6.8083505      91.382021    
     90500   1.8151102      4.081224       0              6.8025599      91.541181    
     91000   1.8259914      4.0604373      0              6.7980871      91.605553    
     91500   1.7914198      4.0298285      0              6.7156462      91.163343    
     92000   1.7501481      3.9611323      0              6.5850725      90.255179    
     92500   1.7774683      3.9875803      0              6.6524809      90.4898      
     93000   1.7203206      3.8791677      0              6.4583886      89.440847    
     93500   1.7297312      3.9342209      0              6.5275509      90.170538    
     94000   1.6907081      3.8950071      0              6.4298309      89.322426    
     94500   1.773491       3.8676137      0              6.5265512      89.391789    
     95000   1.7119216      3.7820426      0              6.3486711      88.028519    
     95500   1.7110611      3.8612623      0              6.4266007      89.212728    
     96000   1.5908015      3.8183402      0              6.2033774      88.247337    
     96500   1.6674353      3.7974455      0              6.2973771      88.129006    
     97000   1.5634313      3.7325803      0              6.0765821      87.171398    
     97500   1.6303222      3.6744574      0              6.1187467      86.663499    
     98000   1.6041925      3.6453091      0              6.0504229      86.193543    
     98500   1.5856253      3.7537327      0              6.1310094      87.670342    
     99000   1.614226       3.6122642      0              6.0324209      85.850612    
     99500   1.5518721      3.6454493      0              5.9721208      86.013176    
    100000   1.5679302      3.5818486      0              5.9325955      85.596814    
    100500   1.5808802      3.5374169      0              5.9075794      84.765442    
    101000   1.5399586      3.5346966      0              5.8435067      84.601533    
    101500   1.5082797      3.5702083      0              5.8315232      85.191032    
    102000   1.4945053      3.5275662      0              5.7682296      84.527203    
    102500   1.4675375      3.4537692      0              5.6540007      83.655298    
    103000   1.4959119      3.4124117      0              5.6551838      83.229823    
    103500   1.4260761      3.3793441      0              5.5174138      82.902201    
    104000   1.428891       3.4353019      0              5.5775918      83.422887    
    104500   1.4075165      3.394784       0              5.5050278      82.803934    
    105000   1.3777248      3.3404255      0              5.4060037      82.219299    
    105500   1.3886363      3.3927717      0              5.4747091      82.731962    
    106000   1.366402       3.2583267      0              5.3069289      81.239113    
    106500   1.4212078      3.2786754      0              5.4094462      81.300541    
    107000   1.3557811      3.2459166      0              5.2785954      80.936116    
    107500   1.3970084      3.2744302      0              5.3689197      81.328146    
    108000   1.3286568      3.1741453      0              5.1661573      80.079015    
    108500   1.3386973      3.2322463      0              5.2393118      80.741564    
    109000   1.2769992      3.1960891      0              5.1106525      80.31197     
    109500   1.2730372      3.1516175      0              5.060241       79.671469    
    110000   1.2626248      3.1465023      0              5.0395147      79.462425    
    110500   1.3086912      3.1333545      0              5.0954329      79.357762    
    111000   1.2377769      3.0433434      0              4.8991021      78.038934    
    111500   1.2368433      3.0727634      0              4.9271224      78.749699    
    112000   1.2395428      2.9665993      0              4.8250055      77.312062    
    112500   1.1652505      2.9872186      0              4.734241       77.3186      
    113000   1.182815       2.9836151      0              4.7569713      77.277455    
    113500   1.1227854      2.9287597      0              4.6121155      76.353234    
    114000   1.1682773      2.9016541      0              4.6532143      76.351021    
    114500   1.1498824      2.865084       0              4.5890654      75.806214    
    115000   1.1249697      2.9309472      0              4.6175778      76.62586     
    115500   1.0972507      2.8463816      0              4.491454       75.497409    
    116000   1.0866969      2.87871        0              4.5079595      75.839117    
    116500   1.0635813      2.7788571      0              4.37345        74.48683     
    117000   1.0719314      2.8115993      0              4.4187112      74.969944    
    117500   1.0623638      2.7172628      0              4.3100304      73.653907    
    118000   1.03275        2.8003569      0              4.3487256      74.79256     
    118500   1.0131765      2.6914542      0              4.2104768      73.295594    
    119000   0.99321581     2.7177274      0              4.2068237      73.583868    
    119500   0.95251324     2.6410995      0              4.0691717      72.546589    
    120000   0.96898544     2.6352564      0              4.0880248      72.655797    
    120500   0.96875725     2.5673125      0              4.0197389      71.648931    
    121000   0.93870557     2.5622948      0              3.9696656      71.549599    
    121500   0.90405598     2.5687114      0              3.9241333      71.512882    
    122000   0.89438531     2.5720752      0              3.9129981      71.647574    
    122500   0.90109761     2.4998593      0              3.8508458      70.819892    
    123000   0.92471709     2.4829908      0              3.8693892      70.413282    
    123500   0.88740535     2.4161314      0              3.7465895      69.642873    
    124000   0.84234258     2.3988547      0              3.6617516      69.237596    
    124500   0.86203864     2.3931316      0              3.6855582      69.318489    
    125000   0.8289343      2.3031159      0              3.5459103      67.974604    
    125500   0.82158123     2.3697964      0              3.6015665      68.725049    
    126000   0.80041146     2.334677       0              3.5347079      68.33264     
    126500   0.77506773     2.3078498      0              3.4698837      68.061109    
    127000   0.78411173     2.276188       0              3.4517813      67.643654    
    127500   0.74328203     2.2749368      0              3.3893154      67.544069    
    128000   0.72631701     2.2071903      0              3.2961339      66.621184    
    128500   0.75243759     2.1911738      0              3.3192791      66.353154    
    129000   0.70438512     2.139321       0              3.1953828      65.72163     
    129500   0.70654931     2.1499729      0              3.2092794      65.756574    
    130000   0.68160953     2.1142702      0              3.1361852      65.211986    
    130500   0.67161252     2.1005248      0              3.1074517      65.096658    
    131000   0.65186183     2.0738765      0              3.0511918      64.705746    
    131500   0.61663327     2.0590425      0              2.9835408      64.43224     
    132000   0.62350116     2.0296261      0              2.9644211      63.955199    
    132500   0.6014472      1.9979939      0              2.8997242      63.639712    
    133000   0.59868748     1.9704032      0              2.867996       63.304005    
    133500   0.58767124     1.9485809      0              2.8296574      63.059369    
    134000   0.57291705     1.9470155      0              2.8059714      62.998151    
    134500   0.54177645     1.8934319      0              2.7056998      62.20178     
    135000   0.52546632     1.8961175      0              2.6839322      62.13335     
    135500   0.52471931     1.82915        0              2.6158447      61.279286    
    136000   0.51980896     1.804315       0              2.5836477      60.967779    
    136500   0.50644607     1.787205       0              2.5465032      60.676947    
    137000   0.48022147     1.7744347      0              2.4944152      60.515814    
    137500   0.46365449     1.7509915      0              2.4461336      60.184161    
    138000   0.45562162     1.719281       0              2.4023797      59.784014    
    138500   0.44154962     1.6932205      0              2.3552215      59.337661    
    139000   0.43088996     1.6606703      0              2.3066897      58.907867    
    139500   0.41523867     1.6363078      0              2.2588617      58.562147    
    140000   0.39286639     1.6202316      0              2.2092434      58.353564    
    140500   0.38223314     1.5854528      0              2.1585226      57.925205    
    141000   0.36444668     1.5729398      0              2.1193429      57.643934    
    141500   0.34633645     1.5499905      0              2.0692415      57.309948    
    142000   0.33494766     1.5210591      0              2.0232352      57.065013    
    142500   0.31428027     1.5014549      0              1.9726451      56.740542    
    143000   0.31061149     1.4614689      0              1.9271587      56.249609    
    143500   0.28588268     1.4504123      0              1.8790269      56.105662    
    144000   0.27855251     1.4123797      0              1.8300044      55.595583    
    144500   0.26244936     1.3901471      0              1.783629       55.344443    
    145000   0.24601213     1.3680498      0              1.7368878      55.044115    
    145500   0.23171719     1.3411483      0              1.6885544      54.752569    
    146000   0.21589329     1.3183452      0              1.642027       54.421352    
    146500   0.20631887     1.2845659      0              1.5938931      54.038179    
    147000   0.19270792     1.2561296      0              1.5450504      53.710102    
    147500   0.17817583     1.2306482      0              1.4977814      53.404195    
    148000   0.1605809      1.2112757      0              1.4520294      53.200962    
    148500   0.14809614     1.183382       0              1.4054177      52.90385     
    149000   0.13286536     1.1586967      0              1.3578974      52.636292    
    149500   0.11369381     1.1413433      0              1.3118008      52.450692    
    150000   0.10408771     1.1095958      0              1.2656511      52.164705    
Loop time of 5.27751 on 64 procs for 100000 steps with 2048 atoms

Performance: 16371371.844 tau/day, 18948.347 timesteps/s, 38.806 Matom-step/s
99.6% CPU use with 64 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.23232    | 0.25361    | 0.27961    |   2.0 |  4.81
Neigh   | 0.21297    | 0.28651    | 0.36119    |   7.9 |  5.43
Comm    | 2.5757     | 2.916      | 3.2751     |  10.3 | 55.25
Output  | 0.11015    | 0.11056    | 0.11161    |   0.1 |  2.09
Modify  | 0.43917    | 1.0193     | 1.4242     |  23.5 | 19.31
Other   |            | 0.6916     |            |       | 13.10

Nlocal:             32 ave          38 max          23 min
Histogram: 1 2 2 4 9 9 17 3 12 5
Nghost:            139 ave         148 max         133 min
Histogram: 5 5 10 7 19 3 10 1 3 1
Neighs:            192 ave         234 max         138 min
Histogram: 1 3 3 8 6 15 12 6 5 5

Total # of neighbors = 12288
Ave neighs/atom = 6
Neighbor list builds = 22259
Dangerous builds = 0
Total wall time: 0:00:08
